Guid,AccountId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsEscalated,Comments
963c86f0-57b0-4fea-b47a-f0841a2bef02,5072ef92-6fcd-4355-af48-36ed83d1667c,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
0c823c37-48b2-45f2-9f90-364c447a8b57,1bbbd83a-fd4e-4225-b2ec-428d01092afe,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
7556c88e-82a0-4a45-a3a5-9a9f66a60c7d,e7240d98-ecce-486e-9bdf-d0a0a4dab761,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,#N/A,#N/A,Password Reset,Medium,#N/A,false,#N/A
3518591c-c295-49aa-b2ed-f8ae1288c41e,652246af-0cee-4ef7-b9f0-5a54d48a66c4,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,Instructions not clear,#N/A,Adding Parameters to Button,Medium,User Needs Help,false,#N/A
2e01c6c3-e8e4-426e-be81-0f619cec3db4,d7f1abdd-4128-49fd-b758-7e5ad079c7d1,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
d4fc4958-8f20-46d9-b4a5-b859f1baad8b,d42605d3-8c54-4c1e-bd62-0cdca8e6b5e8,#N/A,#N/A,#N/A,#N/A,Question,On Hold,Existing problem,#N/A,Sandbox setup,Medium,User Needs Help,false,#N/A
393d7ac0-0ccc-419b-8cb7-a5277c274306,f0522c69-0b13-4310-b6fd-142c6f0a1e55,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
35f6e438-552e-4fc6-b4ae-96c19d45bf2d,98fdcff4-bc6e-4035-9427-313addf04b08,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
99c46415-f05a-45a7-bc5f-e3fe660b54bb,d9e79863-e6a3-48c7-ab78-42d550399e9a,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
1a307a04-87a1-4ea6-bf5e-004f5636ecec,0ba3146b-df2e-499e-a5c7-428305fca5a0,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
ca12ef51-dbef-4ced-a2fc-b62ae8e781a0,62f2b56b-1f44-41ba-9f99-01514e74088f,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
c619b199-7720-45a3-81f0-f7143d592c7a,09da5258-f65d-47df-bb8e-413d79928f61,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
5dd1767c-1aa7-4408-8059-058549bb3785,ad96271e-8a27-4acd-a620-c263e3965409,#N/A,#N/A,#N/A,#N/A,#N/A,Pending Approval,#N/A,#N/A,Question about my last statement,Medium,Last statement question.,false,#N/A
237023b4-6d6b-46e2-a2dc-23d6f4c1359d,56837d40-7123-4702-93a8-8aaacc4ada28,#N/A,#N/A,#N/A,#N/A,Question,Closed,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
0b97a10c-945e-46f7-b672-3ed2f42213f6,35e6cdf2-b98a-4813-805e-b3ea5fa07b70,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
a879757e-ed05-4316-8157-559b13ccfadf,15f2efac-4f27-4b5c-a2d0-1c9ab90b9f16,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
2965aa6a-ba7a-43e7-bfe9-2050fb9205b4,ad93599a-9ec6-40ed-b8cc-95e912b3b06c,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
11676645-8d7c-48ed-a025-9b33306ba6df,62eb4532-8ff6-4a00-9d2f-5d1f8e132d4d,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
c03010e4-521c-4c1f-bbe5-1fa5c0ca7c87,b04e26a7-1cc1-4369-961d-5572b263185b,#N/A,#N/A,#N/A,#N/A,Problem,New,Complex functionality,#N/A,Template output to PDF includes highlighting when shouldn't /   setup,Medium,User Needs Help,false,#N/A
69e54d09-6837-4ae7-a119-eca0ef2d61af,6a13d0c4-731e-40a8-9679-4c59e1f8bfdd,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
feb68fdc-9c65-44c8-8cac-3cb0996fcff5,1bbbd83a-fd4e-4225-b2ec-428d01092afe,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
2d78e4f9-2eb4-48bb-8445-318946e87164,ad96271e-8a27-4acd-a620-c263e3965409,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
8c51827f-30ad-4685-8790-e445e3f9c1a8,4daa6ee9-e671-4e3a-8a63-182797bea466,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
8361317f-1bd2-4ea7-9d4f-b41b04a18c82,6c62d661-c3fa-43a3-93a4-7850a466205a,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
2b52b08d-5689-4fa3-b154-7d4ed5192234,e0577c6e-7466-47d9-9393-1eecd5db9c30,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
955cf06e-b107-4b2d-b3b5-9fb9cebd357c,92a6efd5-7523-4651-a1da-31ad09d6bd88,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
8ed43248-5589-4715-972f-df3f904125ed,33244dc5-224e-4b59-a6eb-5eb0e1670d3b,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
4b459aeb-2053-4a19-873b-4fb2ceee49a8,e9e29c84-f852-4a6a-9703-3a57523806d1,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
8a144d8a-31f3-4bc2-b790-ad02b91db5a8,4177a886-a835-4c97-b4e0-1b1c42967760,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
c93d42cb-8d67-4539-b9dd-2eaaed5142cb,04d3de75-945d-439c-8b37-04783fd2a292,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
17de9c4e-5022-4335-9ecf-f4e1b149f674,6fdce1c7-7996-4480-9f13-befedfdd7710,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
a3184d41-c4c1-4dc7-a306-29d3541ae158,e8df4641-ced5-4f71-96f5-7c5dcb8fe0b1,#N/A,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
3d1709ce-f3ec-4c23-91f0-7b3f5651be38,bf2c0e9d-652b-40cb-b120-453881337368,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
18ae53e8-1395-45c1-bcfd-d53a0e31e237,8d6761e7-7b1c-4870-9003-a3a781797b57,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
c78cc741-4b99-4b7b-a60d-6a03901fee7e,05ca9c0e-ce11-4357-973b-23a76ea0e91c,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
5cd08c0a-b3ea-42b4-a32d-2fd7431a75ca,d7da7fba-3d87-46e4-9356-2c6cc3a4482d,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
95b77a22-9616-4675-a0ef-2a1b3c1cb1d1,62f2b56b-1f44-41ba-9f99-01514e74088f,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
e0fcb72c-8b54-4de1-b015-dc2d72a068b8,5aa47b5f-63aa-42d5-bde2-dfd9bcf3f36e,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
fe3c6636-8002-4b40-bf5c-37471faf934e,c35c923f-d9ca-4b84-baf1-0cae0247ead5,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
81b5d16c-d23b-42de-8d49-c9f7012cfdd6,b3695549-ddb4-48e8-9bf9-b918ee1f1dff,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
3a7d731b-64d3-4c29-a536-7dec650426cb,37a48864-056a-4181-84b9-1c220a4f6912,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
de2f37ef-a130-4ead-825c-63c528734464,f50ce93e-c709-46b3-9646-d93f10cc9e86,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
05244018-d299-4420-95b5-db02d57dabc5,b04e26a7-1cc1-4369-961d-5572b263185b,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
63e0569f-e6a0-4909-991f-44ad13551130,8c7bc21e-ce30-487f-9c9c-e05f8dc109dd,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,#N/A,New Contact Process,Medium,Prefers Direct Phone Outreach,false,#N/A
b2555170-6a6e-46e3-9e8f-d6c8453263d1,057904e0-03c9-4a46-9d35-6541ea266616,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
939e57f8-a8fc-4693-b432-f8ed3a8a5ece,e34ef005-0cd8-4a93-a6bb-0f30f0aa1503,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
7aeab237-eb85-4fe8-bcd1-488485efcaaa,4a44e24c-8d9d-4a2b-a02b-2217547261bd,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
93166088-b196-4ded-9374-7c9a8bef038d,09da5258-f65d-47df-bb8e-413d79928f61,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
b019747a-0cba-4d38-9572-cffbb0b555ae,cee475b0-56b6-4f2b-be7b-7d8763f63226,#N/A,#N/A,#N/A,#N/A,Problem,Escalated,New problem,#N/A,Faulty widget,Medium,Prefers Direct Phone Outreach,false,#N/A
87a7d6b5-0508-4adb-af9b-f96477cf06c9,057904e0-03c9-4a46-9d35-6541ea266616,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
356759ca-c929-47fb-a275-f4cae2e6dce2,c8b97cf7-39e0-42c0-a414-f6ee777103bf,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
64f88138-9d09-4a90-8005-578825b3c326,04081f77-3fd2-492c-b97d-70ec1649a5bb,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
2fd7eb28-f5e4-41d2-ab07-da6c415168cd,7dab72e3-a96e-47b0-a303-6e2536e8930a,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
0a8d6438-c1dd-4c7e-9571-bf8bc96ebf4b,2c76af4a-bec1-44da-999a-3610507f3429,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
cfc86ec1-ce53-431a-9da8-7a18331246e1,62daecfe-8728-4927-8172-ff7de796551c,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
b10e35cb-dc5a-4746-a0a0-b09ab30dc454,05d375ec-96c3-40f9-98b3-4744bd4132cf,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
72ffaff2-20bc-4d56-b6a1-68dfa23e3d88,5aa47b5f-63aa-42d5-bde2-dfd9bcf3f36e,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
3d294d2f-a967-4a5c-baa0-a4bd37e9dce1,4a475c85-1ac9-4a45-91c8-41a5ab06c663,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
b539ec49-5e57-4114-9757-85d9b98e9e50,05ee173f-75d0-4368-a2c9-c5a22da7e476,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
c721c4f9-ff42-4a82-bc70-ec34eea88bed,cee475b0-56b6-4f2b-be7b-7d8763f63226,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
a1c1afeb-f92f-47d2-96f4-51620054354b,b04e26a7-1cc1-4369-961d-5572b263185b,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
01a27020-32b1-425f-987c-b2af09704d64,02fbb698-e655-4f56-8006-d0a1c122ed05,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
5b4978c1-215d-4b60-a35b-e1ad1fbdc72b,7dab72e3-a96e-47b0-a303-6e2536e8930a,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,#N/A,Widgets aren't waterproof,Medium,Is it possible to make our widgets waterproof?,false,#N/A
8f658c17-a903-4009-8eff-d76e57e05ab4,2d7d4628-1dbf-4d8b-84d7-02793096e9ad,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
afc0ceac-70e6-422d-bf16-c11a088c992f,43363fd6-e1f0-43d3-b4cf-cb13cc97cddd,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
48daf15f-1cb2-4a10-85d0-5f799ce0b445,4a475c85-1ac9-4a45-91c8-41a5ab06c663,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
221bd7c9-c08e-47ee-bb8f-df9ac25d81ad,9f48e195-10cf-46c5-a116-3598874d495b,#N/A,#N/A,#N/A,#N/A,Problem,Closed,User didn't attend training,#N/A,Using attachments as templates,Medium,User Needs Help,false,#N/A
4e7230d3-3448-4a1b-b5c4-8fed18c423a2,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
87fd5825-abc0-4eed-85c4-7a0d42dde30c,380d9c79-d077-4b94-96b5-d6df17fc4c5a,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
274a52fc-b13a-4fe4-b55a-903eeed80185,b9b93108-e892-4d27-bf0c-f4b07b80b5c7,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
0fb527ab-6438-4a38-95f9-8b68c58ab74d,4177a886-a835-4c97-b4e0-1b1c42967760,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
fe5e04e5-5b69-4ddc-befc-91eb0b03437d,05ee173f-75d0-4368-a2c9-c5a22da7e476,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
5f58046d-6158-4d59-8db3-29aa92f3d5dc,ad15c101-d872-4de4-82f2-d38e4333b5a4,#N/A,#N/A,#N/A,#N/A,Problem,Closed,#N/A,#N/A,Missing 3 line itmes,Medium,#N/A,false,#N/A
c53a9284-1d5f-462d-b83e-1e7dd4b8a72f,b7942613-5a8f-44cd-8f87-e3d40a15c74b,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
7486a8dc-f188-4031-ab92-36a6b36fb556,f39f8b05-c635-4a0d-907c-14f8ba6a298c,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
3f591638-9da1-486c-9e51-28eac261fc06,d6cd5a4f-4f8b-4279-ab65-5c0c59100b6a,#N/A,#N/A,#N/A,#N/A,Problem,Closed,Complex functionality,#N/A,Deciphering Existing / Process,Medium,Prefers Direct Phone Outreach,false,#N/A
5a78af8d-3283-4b5d-b08f-a736f4859683,e70f5604-e247-45c4-9db7-014c11a41d0a,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
42bf24a8-c8c4-4ff9-80b2-7ff81a642cd0,02fbb698-e655-4f56-8006-d0a1c122ed05,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
0f7d6033-47d8-4fac-bb07-a6f58d8de1f4,c35c923f-d9ca-4b84-baf1-0cae0247ead5,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
2d25ef02-704b-41ef-9dd0-41a7f225cd37,b9b93108-e892-4d27-bf0c-f4b07b80b5c7,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
